CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,District,Neighborhood,Longitude,Latitude,Premise,Total Incidents
05/28/2015,8:20:00 AM,1A,100 UPMANOR RD,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Uplands,-76.69004,39.28776,DWELLING,1
05/28/2015,8:20:00 AM,1A,100 UPMANOR RD,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Uplands,-76.69004,39.28776,DWELLING,1
05/26/2015,12:13:00 AM,1A,500 E 21ST ST,HOMICIDE,Outside,FIREARM,EASTERN,East Baltimore Midway,-76.60934,39.31356,STREET,1
05/25/2015,12:29:00 AM,1A,800 W FAYETTE ST,HOMICIDE,Outside,FIREARM,WESTERN,Poppleton,-76.62956,39.29008,NA,1
05/25/2015,1:45:00 AM,1A,5300 ST GEORGES AV,HOMICIDE,Outside,FIREARM,NORTHERN,Kenilworth Park,-76.60139,39.35281,NA,1
05/24/2015,12:51:00 PM,1A,900 DUCATEL ST,HOMICIDE,Outside,FIREARM,CENTRAL,Reservoir Hill,-76.63429,39.31238,PUBLIC AREA,1
05/23/2015,9:06:00 AM,1A,100 S AUGUSTA AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Irvington,-76.68482,39.28469,ALLEY,1
05/23/2015,2:17:00 PM,1A,2800 ST LO DR,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Clifton Park,-76.58713,39.31884,NA,1
05/23/2015,1:28:00 PM,1A,2000 HOLLINS ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Boyd-Booth,-76.64881,39.28709,STREET,1
05/22/2015,11:51:00 PM,1A,1900 WILHELM ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Carrollton Ridge,-76.64741,39.28369,STREET,1
05/22/2015,11:04:00 PM,1A,0 BENKERT AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Saint Josephs,-76.67399,39.28555,DWELLING,1
05/21/2015,1:29:00 AM,1A,1800 RAMBLEWOOD RD,HOMICIDE,Inside,FIREARM,NORTHEASTERN,Loch Raven,-76.58023,39.35851,STREET,1
05/20/2015,3:55:00 PM,1A,2400 E MONUMENT ST,HOMICIDE,Outside,FIREARM,EASTERN,Milton-Montford,-76.58362,39.29882,STREET,1
05/20/2015,2:10:00 AM,1A,800 W SARATOGA ST,HOMICIDE,Outside,FIREARM,WESTERN,Poppleton,-76.63109,39.29261,PUBLIC HOUSING,1
05/20/2015,11:45:00 PM,1A,500 N PULASKI ST,HOMICIDE,Outside,FIREARM,WESTERN,Midtown-Edmondson,-76.65043,39.29389,STREET,1
05/17/2015,4:48:00 PM,1A,100 S ARLINGTON AV,HOMICIDE,Outside,FIREARM,SOUTHERN,Hollins Market,-76.6352,39.28663,NA,1
05/17/2015,2:38:00 PM,1A,1700 N CAREY ST,HOMICIDE,Outside,FIREARM,WESTERN,Penn North,-76.6431,39.30915,NA,1
05/15/2015,8:07:00 PM,1A,2500 N EDGECOMBE CIR,HOMICIDE,Outside,FIREARM,NORTHERN,Parklane,-76.65854,39.34212,PARKING LOT,1
05/15/2015,10:24:00 PM,1A,2400 E HOFFMAN ST,HOMICIDE,Outside,FIREARM,EASTERN,Broadway East,-76.58412,39.30685,STREET,1
05/14/2015,9:15:00 AM,1A,2100 EDMONDSON AV,HOMICIDE,Outside,FIREARM,WESTERN,Midtown-Edmondson,-76.65084,39.29505,STREET,1
05/14/2015,4:00:00 PM,1A,1900 E 31ST ST,HOMICIDE,Inside,FIREARM,NORTHEASTERN,Coldstream Homestead Mont,-76.58867,39.32637,DWELLING,1
05/14/2015,4:00:00 PM,1A,1900 E 31ST ST,HOMICIDE,Inside,FIREARM,NORTHEASTERN,Coldstream Homestead Mont,-76.58867,39.32637,DWELLING,1
05/14/2015,11:15:00 AM,1O,1100 MONTPELIER ST,HOMICIDE,Inside,OTHER,NORTHERN,Better Waverly,-76.60258,39.32416,DWELLING,1
05/11/2015,10:47:00 AM,1A,3400 CLIFTON AV,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Mount Holly,-76.67558,39.31095,NA,1
05/10/2015,12:46:00 AM,1A,4100 ROCKFIELD AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Woodmere,-76.68912,39.34628,STREET,1
05/10/2015,10:57:00 PM,1A,5400 FAIRLAWN AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Woodmere,-76.69022,39.34574,VACANT DWELLING,1
05/10/2015,10:33:00 PM,1A,1300 N CAREY ST,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.639,39.30342,STREET,1
05/10/2015,10:23:00 PM,1A,5400 CRISMER AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Woodmere,-76.68993,39.34651,ALLEY,1
05/07/2015,6:10:00 PM,1A,100 W PATAPSCO AV,HOMICIDE,Outside,FIREARM,SOUTHERN,Brooklyn,-76.61125,39.23918,STREET,1
05/07/2015,10:13:00 PM,1A,500 N EAST AV,HOMICIDE,Inside,FIREARM,SOUTHEASTERN,Ellwood Park/Monument,-76.57211,39.29722,NA,1
05/06/2015,7:04:00 AM,1A,2500 DRUID HILL AV,HOMICIDE,Outside,FIREARM,WESTERN,Penn North,-76.64123,39.31336,NA,1
05/04/2015,9:30:00 PM,1A,1800 DRUID HILL AV,HOMICIDE,Outside,FIREARM,CENTRAL,Druid Heights,-76.63385,39.30632,ALLEY,1
05/04/2015,6:41:00 PM,1K,400 FALLSWAY,HOMICIDE,Outside,KNIFE,EASTERN,Penn-Fallsway,-76.60859,39.29281,STREET,1
05/03/2015,9:33:00 PM,1A,3000 ELIZABETH AV,HOMICIDE,Outside,FIREARM,SOUTHERN,Lakeland,-76.65107,39.25528,NA,1
05/02/2015,11:36:00 PM,1A,2800 SILVER HILL AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Howard Park,-76.71003,39.32636,STREET,1
05/01/2015,11:26:00 AM,1A,300 S HIGHLAND AV,HOMICIDE,Inside,FIREARM,SOUTHEASTERN,Highlandtown,-76.56917,39.2884,COMMON BUSINESS,1
04/30/2015,8:47:00 AM,1O,1700 PRESBURY ST,HOMICIDE,Outside,OTHER,WESTERN,Sandtown-Winchester,-76.64493,39.30798,STREET,1
04/30/2015,12:05:00 PM,1A,800 MC KEAN AV,HOMICIDE,Outside,FIREARM,WESTERN,Harlem Park,-76.64676,39.29799,STREET,1
04/29/2015,3:34:00 PM,1A,1600 HAZEL ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Curtis Bay,-76.58835,39.22608,STREET,1
04/29/2015,10:00:00 PM,1A,500 EDGEWOOD ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Allendale,-76.67551,39.29285,NA,1
04/29/2015,1:57:00 PM,1A,3800 Liberty Heights Av,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Callaway-Garrison,-76.68126,39.32704,STREET,1
04/28/2015,8:10:00 PM,1A,5100 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Central Park Heights,-76.67491,39.34843,STREET,1
04/26/2015,4:45:00 AM,1A,4500 WESTCHESTER RD,HOMICIDE,Inside,FIREARM,NORTHWESTERN,Windsor Hills,-76.69041,39.31817,DWELLING,1
04/26/2015,2:10:00 PM,1O,400 FURROW ST,HOMICIDE,Inside,OTHER,SOUTHWESTERN,Carrollton Ridge,-76.6518,39.28239,DWELLING,1
04/25/2015,11:45:00 PM,1A,4300 BELAIR RD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Belair-Parkside,-76.56532,39.3283,STREET,1
04/24/2015,8:52:00 PM,1A,4100 W ROGERS AV,HOMICIDE,Inside,FIREARM,NORTHWESTERN,Woodmere,-76.69084,39.34695,DWELLING,1
04/23/2015,3:30:00 PM,1A,3600 BOSTON ST,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,Canton Industrial Area,-76.56611,39.27708,NA,1
04/21/2015,8:37:00 PM,1A,1500 N HILTON ST,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Rosemont,-76.67211,39.30452,STREET,1
04/21/2015,12:29:00 PM,1O,1800 ANNAPOLIS RD,HOMICIDE,Inside,OTHER,SOUTHERN,Carroll - Camden Industri,-76.63068,39.27085,COMMON BUSINESS,1
04/17/2015,3:29:00 AM,1A,3400 LIBERTY HEIGHTS AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Ashburton,-76.67382,39.32491,STREET,1
04/17/2015,10:58:00 PM,1A,2800 W GARRISON AV,HOMICIDE,Outside,FIREARM,NORTHERN,Cylburn,-76.6662,39.34978,STREET,1
04/17/2015,10:58:00 PM,1A,2800 W GARRISON AV,HOMICIDE,Outside,FIREARM,NORTHERN,Cylburn,-76.6662,39.34978,STREET,1
04/13/2015,11:35:00 PM,1A,3900 FLOWERTON RD,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Edmondson Village,-76.68212,39.29863,NA,1
04/10/2015,4:28:00 PM,1K,1100 CARROLL ST,HOMICIDE,Inside,KNIFE,SOUTHERN,Washington Village/Pigtow,-76.63217,39.28153,DWELLING,1
04/08/2015,12:00:00 AM,1A,4100 AUDREY AV,HOMICIDE,Outside,FIREARM,SOUTHERN,Brooklyn,-76.60405,39.23007,STREET,1
04/07/2015,10:56:00 PM,1A,0 N MONROE ST,HOMICIDE,Outside,FIREARM,WESTERN,Franklin Square,-76.64693,39.28863,STREET,1
04/04/2015,3:55:00 PM,1A,100 N PULASKI ST,HOMICIDE,Outside,FIREARM,WESTERN,Penrose/Fayette Street Ou,-76.6502,39.28972,STREET,1
04/04/2015,1:30:00 PM,1A,3200 ELMLEY AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Belair-Edison,-76.57808,39.31705,NA,1
04/04/2015,1:15:00 AM,1K,2800 EDMONDSON AV,HOMICIDE,Inside,KNIFE,WESTERN,Mosher,-76.6639,39.29447,NA,1
03/30/2015,6:42:00 PM,1A,1800 E FEDERAL ST,HOMICIDE,Outside,FIREARM,EASTERN,Broadway East,-76.59273,39.30864,STREET,1
03/30/2015,6:27:00 PM,1A,2800 W NORTH AV,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Northwest Community Actio,-76.66454,39.3091,NA,1
03/28/2015,1:48:00 PM,1A,4100 10TH ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Brooklyn,-76.59804,39.23003,STREET,1
03/27/2015,3:31:00 PM,1K,2200 CHELSEA TER,HOMICIDE,Inside,KNIFE,SOUTHWESTERN,Mount Holly,-76.68099,39.31312,DWELLING,1
03/26/2015,6:45:00 PM,1A,4500 PARKTON ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Yale Heights,-76.69115,39.27757,STREET,1
03/24/2015,1:08:00 PM,1A,3300 W CATON AV,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Saint Josephs,-76.67318,39.28587,STREET,1
03/23/2015,9:16:00 PM,1A,2700 PENNSYLVANIA AV,HOMICIDE,Outside,FIREARM,WESTERN,Penn North,-76.64548,39.31253,PUBLIC AREA,1
03/23/2015,10:07:00 PM,1A,800 N MONROE ST,HOMICIDE,Outside,FIREARM,WESTERN,Midtown-Edmondson,-76.64751,39.29796,STREET,1
03/17/2015,8:57:00 PM,1A,1200 E OLIVER ST,HOMICIDE,Outside,FIREARM,EASTERN,Oliver,-76.60191,39.30721,STREET,1
03/12/2015,9:16:00 PM,1K,1900 E 28TH ST,HOMICIDE,Outside,KNIFE,NORTHEASTERN,Coldstream Homestead Mont,-76.58948,39.32389,STREET,1
03/12/2015,6:38:00 AM,1A,5400 BUCKNELL RD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Cedonia,-76.53404,39.33141,NA,1
03/10/2015,10:29:00 PM,1K,4400 LAPLATA AV,HOMICIDE,Inside,KNIFE,NORTHERN,Medfield,-76.64514,39.3425,DWELLING,1
03/03/2015,5:00:00 PM,1A,800 RICHWOOD AV,HOMICIDE,Outside,FIREARM,NORTHERN,Richnor Springs,-76.60501,39.34649,STREET,1
03/02/2015,4:55:00 PM,1A,700 W LEXINGTON ST,HOMICIDE,Inside,FIREARM,CENTRAL,Poppleton,-76.62861,39.29121,DWELLING,1
03/02/2015,4:42:00 PM,1A,1300 W LAFAYETTE AV,HOMICIDE,Inside,FIREARM,WESTERN,Sandtown-Winchester,-76.63878,39.29908,STREET,1
02/28/2015,3:46:00 PM,1A,4300 WELBOURNE RD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Hillen,-76.58798,39.3435,STREET,1
02/25/2015,2:25:00 AM,1A,5600 LOCH RAVEN BLVD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Woodbourne Heights,-76.58981,39.35742,NA,1
02/24/2015,6:26:00 PM,1A,300 MARYDELL RD,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Irvington,-76.68964,39.27984,NA,1
02/24/2015,12:02:00 AM,1K,800 GUILFORD AV,HOMICIDE,Inside,KNIFE,CENTRAL,Mount Vernon,-76.61165,39.29914,NA,1
02/22/2015,7:22:00 AM,1A,700 N ROSE ST,HOMICIDE,Outside,FIREARM,EASTERN,Milton-Montford,-76.58165,39.29924,STREET,1
02/21/2015,11:02:00 AM,1A,3800 RIDGEWOOD AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Dolfield,-76.67928,39.33633,NA,1
02/14/2015,4:35:00 PM,1A,1700 ASHBURTON ST,HOMICIDE,Inside,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas,-76.66212,39.30757,NA,1
02/12/2015,6:30:00 PM,1A,3300 GARRISON BLVD,HOMICIDE,Inside,FIREARM,NORTHWESTERN,Forest Park,-76.68255,39.32661,COMMON BUSINESS,1
02/12/2015,1:01:00 AM,1A,300 COLLINS AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Irvington,-76.68357,39.28111,NA,1
02/11/2015,7:08:00 PM,1A,3900 W GARRISON AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Langston Hughes,-76.68028,39.34332,STREET,1
02/03/2015,1:00:00 AM,1O,400 S EATON ST,HOMICIDE,Outside,OTHER,SOUTHEASTERN,Highlandtown,-76.56539,39.28762,STREET,1
02/01/2015,4:40:00 PM,1A,4500 N ROGERS AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Woodmere,-76.694,39.34375,ALLEY,1
02/01/2015,2:09:00 PM,1A,600 N ELLWOOD AV,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,Ellwood Park/Monument,-76.5738,39.29844,STREET,1
01/31/2015,11:00:00 PM,1A,5300 FRANKFORD AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Frankford,-76.54079,39.32441,PARKING LOT,1
01/30/2015,6:43:00 PM,1A,3000 Liberty Heights Av,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Hanlon-Longwood,-76.66573,39.32246,STREET,1
01/29/2015,7:30:00 PM,1A,900 STAMFORD RD,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,West Hills,-76.70954,39.29594,STREET,1
01/29/2015,7:10:00 PM,1A,4400 PRUDENCE ST,HOMICIDE,Inside,FIREARM,SOUTHERN,Curtis Bay,-76.59158,39.22558,NA,1
01/29/2015,1:28:00 PM,1A,2300 E LAFAYETTE AV,HOMICIDE,Outside,FIREARM,EASTERN,Broadway East,-76.58542,39.31105,STREET,1
01/28/2015,1:10:00 PM,1A,2300 WALBROOK AV,HOMICIDE,Outside,FIREARM,WESTERN,Mondawmin,-76.65423,39.31068,STREET,1
01/26/2015,9:36:00 PM,1A,2000 PENNSYLVANIA AV,HOMICIDE,Inside,FIREARM,CENTRAL,Upton,-76.63797,39.30631,COMMON BUSINESS,1
01/25/2015,6:53:00 PM,1K,4500 FURLEY AV,HOMICIDE,Outside,KNIFE,NORTHEASTERN,Frankford,-76.5549,39.33025,STREET,1
01/24/2015,10:06:00 PM,1A,4400 FRANCONIA DR,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Frankford,-76.55822,39.32665,STREET,1
01/18/2015,7:17:00 PM,1A,2000 DENISON ST,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Mount Holly,-76.67423,39.31022,COMMON BUSINESS,1
01/18/2015,7:17:00 PM,1A,2000 DENISON ST,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Mount Holly,-76.67423,39.31022,COMMON BUSINESS,1
01/17/2015,2:46:00 PM,1A,1700 PRESSTMAN ST,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.64481,39.30536,STREET,1
01/12/2015,7:52:00 PM,1A,1700 HOMESTEAD ST,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Coldstream Homestead Mont,-76.59453,39.32029,STREET,1
01/10/2015,7:50:00 PM,1A,1900 MC CULLOH ST,HOMICIDE,Outside,FIREARM,CENTRAL,Druid Heights,-76.63381,39.30737,STREET,1
01/09/2015,8:57:00 PM,1A,5900 GLENKIRK RD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Ramblewood,-76.58948,39.36343,STREET,1
01/09/2015,8:57:00 PM,1A,5900 GLENKIRK RD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Ramblewood,-76.58948,39.36343,STREET,1
01/05/2015,1:25:00 PM,1O,1100 N CARROLLTON AV,HOMICIDE,Inside,OTHER,WESTERN,Sandtown-Winchester,-76.63746,39.30138,DWELLING,1
01/04/2015,6:39:00 PM,1A,1100 N WOODYEAR ST,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.63958,39.30133,ALLEY,1
01/04/2015,11:25:00 AM,1A,1900 62ND ST,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Pulaski Industrial Area,-76.53226,39.31527,NA,1
01/03/2015,6:14:00 AM,1A,500 QUEENSGATE RD,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Beechfield,-76.69685,39.27613,DWELLING,1
01/03/2015,12:07:00 AM,1A,4500 ERDMAN AV,HOMICIDE,Inside,FIREARM,NORTHEASTERN,Orangeville Industrial Ar,-76.5633,39.30966,COMMON BUSINESS,1
01/03/2015,1:10:00 AM,1A,2600 SEVILLE AV,HOMICIDE,Outside,FIREARM,NORTHERN,Levindale,-76.66712,39.35168,PARKING LOT,1
